,hhid,clust,province,district,ur,pid,s10aq1,s10aq2,s10aq3,s10aq4,s10aq6,s10aq7,s10aq8,s10aq9,strata_id,weight,quintile,pov_jan,poverty,epov_jan
2942,302431.0,10271.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,Land,No,222,193.78472656521438,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
2943,302432.0,10271.0,Southern,Gisagara,Rural,,No,,No,,,,,,222,193.78472656521438,Mid,Non Poor,Non Poor,Non Extreme Poor
2944,302433.0,10271.0,Southern,Gisagara,Rural,,Yes,Other reasons,No,,,,,,222,193.78472656521438,Poor/mid,Poor,Moderately poor,Non Extreme Poor
2945,302434.0,10272.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,No,222,203.32702376157877,Poor,Poor,Severaly Poor,Extreme Poor
2946,302435.0,10272.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Livestock purchase,None,"Yes, part",222,203.32702376157877,Mid,Non Poor,Non Poor,Non Extreme Poor
2947,302436.0,10272.0,Southern,Gisagara,Rural,2.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,No,222,203.32702376157877,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
2948,302437.0,10272.0,Southern,Gisagara,Rural,,No,,No,,,,,,222,203.32702376157877,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
2949,302438.0,10272.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Livestock purchase,None,No,222,203.32702376157877,Mid,Non Poor,Non Poor,Non Extreme Poor
2950,302439.0,10272.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Purchase of household items,None,No,222,203.32702376157877,Poor,Poor,Severaly Poor,Extreme Poor
2951,302440.0,10272.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Agricultural inputs,None,"Yes, all",222,203.32702376157877,Upper,Non Poor,Non Poor,Non Extreme Poor
2952,302441.0,10272.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Food purchase,None,No,222,203.32702376157877,Poor/mid,Poor,Moderately poor,Non Extreme Poor
2953,302442.0,10272.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,No,222,203.32702376157877,Mid,Non Poor,Non Poor,Non Extreme Poor
2954,302443.0,10273.0,Southern,Gisagara,Rural,,No,,No,,,,,,222,209.1921017402945,Poor,Poor,Moderately poor,Non Extreme Poor
2955,302444.0,10273.0,Southern,Gisagara,Rural,2.0,No,,Yes,1.0,Borrowed from relative,Medical treatment,None,"Yes, all",222,209.1921017402945,Poor,Poor,Moderately poor,Non Extreme Poor
2956,302445.0,10273.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural equipment,None,No,222,209.1921017402945,Mid,Non Poor,Non Poor,Non Extreme Poor
2957,302446.0,10273.0,Southern,Gisagara,Rural,1.0,No,,Yes,3.0,VUP financial service Loan,Agricultural equipment,None,"Yes, part",222,209.1921017402945,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
2958,302446.0,10273.0,Southern,Gisagara,Rural,1.0,No,,Yes,2.0,Tontine (community),Agricultural inputs,None,No,222,209.1921017402945,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
2959,302446.0,10273.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Borrowed from relative,"Ceremonial (marriage, funeral, baptism)",None,"Yes, part",222,209.1921017402945,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
2960,302447.0,10273.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",222,209.1921017402945,Mid,Non Poor,Non Poor,Non Extreme Poor
2961,302447.0,10273.0,Southern,Gisagara,Rural,2.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,"Yes, all",222,209.1921017402945,Mid,Non Poor,Non Poor,Non Extreme Poor
2962,302448.0,10273.0,Southern,Gisagara,Rural,1.0,Yes,Unclear purpose of the loan,Yes,1.0,Borrowed from relative,Agricultural equipment,None,"Yes, all",222,209.1921017402945,Poor,Poor,Moderately poor,Non Extreme Poor
2963,302448.0,10273.0,Southern,Gisagara,Rural,2.0,Yes,Unclear purpose of the loan,Yes,2.0,Borrowed from relative,Food purchase,None,No,222,209.1921017402945,Poor,Poor,Moderately poor,Non Extreme Poor
2964,302449.0,10273.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,"Yes, all",222,209.1921017402945,Mid,Non Poor,Non Poor,Non Extreme Poor
2965,302450.0,10273.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,No,222,209.1921017402945,Poor,Poor,Moderately poor,Non Extreme Poor
2966,302450.0,10273.0,Southern,Gisagara,Rural,1.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,No,222,209.1921017402945,Poor,Poor,Moderately poor,Non Extreme Poor
2967,302451.0,10273.0,Southern,Gisagara,Rural,1.0,No,,Yes,3.0,Borrowed from relative,Food purchase,None,No,222,209.1921017402945,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
2968,302451.0,10273.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,No,222,209.1921017402945,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
2969,302451.0,10273.0,Southern,Gisagara,Rural,1.0,No,,Yes,2.0,Tontine (community),Agricultural inputs,None,"Yes, all",222,209.1921017402945,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
2970,302452.0,10274.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, part",222,214.8185703185703,Mid,Non Poor,Non Poor,Non Extreme Poor
2971,302452.0,10274.0,Southern,Gisagara,Rural,2.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,"Yes, all",222,214.8185703185703,Mid,Non Poor,Non Poor,Non Extreme Poor
2972,302453.0,10274.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural equipment,None,No,222,214.8185703185703,Mid,Non Poor,Non Poor,Non Extreme Poor
2973,302453.0,10274.0,Southern,Gisagara,Rural,2.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,No,222,214.8185703185703,Mid,Non Poor,Non Poor,Non Extreme Poor
2974,302454.0,10274.0,Southern,Gisagara,Rural,,No,,No,,,,,,222,214.8185703185703,Poor/mid,Poor,Moderately poor,Non Extreme Poor
2975,302455.0,10274.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,No,222,214.8185703185703,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
2976,302455.0,10274.0,Southern,Gisagara,Rural,1.0,No,,Yes,2.0,Tontine (community),Agricultural inputs,None,No,222,214.8185703185703,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
2977,302456.0,10274.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Home improvement,None,No,222,214.8185703185703,Mid,Non Poor,Non Poor,Non Extreme Poor
2978,302456.0,10274.0,Southern,Gisagara,Rural,1.0,No,,Yes,2.0,Borrowed from relative,Medical treatment,None,"Yes, all",222,214.8185703185703,Mid,Non Poor,Non Poor,Non Extreme Poor
2979,302457.0,10274.0,Southern,Gisagara,Rural,2.0,No,,Yes,1.0,SACCOs,Home improvement,Land,"Yes, part",222,214.8185703185703,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
2980,302457.0,10274.0,Southern,Gisagara,Rural,2.0,No,,Yes,2.0,Tontine (community),Home improvement,None,No,222,214.8185703185703,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
2981,302458.0,10274.0,Southern,Gisagara,Rural,,No,,No,,,,,,222,214.8185703185703,Poor,Poor,Severaly Poor,Extreme Poor
2982,302459.0,10274.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Medical treatment,None,"Yes, all",222,214.8185703185703,Poor,Poor,Moderately poor,Non Extreme Poor
2983,302460.0,10274.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Medical treatment,None,No,222,214.8185703185703,Poor,Poor,Moderately poor,Non Extreme Poor
2984,302460.0,10274.0,Southern,Gisagara,Rural,1.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,No,222,214.8185703185703,Poor,Poor,Moderately poor,Non Extreme Poor
2985,302460.0,10274.0,Southern,Gisagara,Rural,1.0,No,,Yes,3.0,Borrowed from relative,Agricultural inputs,None,No,222,214.8185703185703,Poor,Poor,Moderately poor,Non Extreme Poor
2986,302461.0,10275.0,Southern,Gisagara,Urban,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",221,191.97740112994347,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
2987,302462.0,10275.0,Southern,Gisagara,Urban,2.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",221,191.97740112994347,Poor,Poor,Moderately poor,Non Extreme Poor
2988,302463.0,10275.0,Southern,Gisagara,Urban,,No,,No,,,,,,221,191.97740112994347,Poor,Poor,Moderately poor,Non Extreme Poor
2989,302464.0,10275.0,Southern,Gisagara,Urban,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",221,191.97740112994347,Poor,Poor,Severaly Poor,Extreme Poor
2990,302465.0,10275.0,Southern,Gisagara,Urban,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,"Yes, part",221,191.97740112994347,Mid,Non Poor,Non Poor,Non Extreme Poor
2991,302465.0,10275.0,Southern,Gisagara,Urban,2.0,No,,Yes,2.0,Tontine (community),Food purchase,None,"Yes, part",221,191.97740112994347,Mid,Non Poor,Non Poor,Non Extreme Poor
2992,302466.0,10275.0,Southern,Gisagara,Urban,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, part",221,191.97740112994347,Poor,Poor,Moderately poor,Non Extreme Poor
2993,302466.0,10275.0,Southern,Gisagara,Urban,2.0,No,,Yes,2.0,Tontine (community),Agricultural inputs,None,No,221,191.97740112994347,Poor,Poor,Moderately poor,Non Extreme Poor
2994,302466.0,10275.0,Southern,Gisagara,Urban,2.0,No,,Yes,3.0,Borrowed from relative,Food purchase,None,No,221,191.97740112994347,Poor,Poor,Moderately poor,Non Extreme Poor
2995,302466.0,10275.0,Southern,Gisagara,Urban,4.0,No,,Yes,4.0,Tontine (community),Purchase of household items,None,"Yes, part",221,191.97740112994347,Poor,Poor,Moderately poor,Non Extreme Poor
2996,302467.0,10275.0,Southern,Gisagara,Urban,1.0,No,,Yes,1.0,Tontine (community),Food purchase,None,No,221,191.97740112994347,Poor,Poor,Moderately poor,Non Extreme Poor
2997,302467.0,10275.0,Southern,Gisagara,Urban,2.0,No,,Yes,2.0,Tontine (community),Food purchase,None,No,221,191.97740112994347,Poor,Poor,Moderately poor,Non Extreme Poor
2998,302468.0,10275.0,Southern,Gisagara,Urban,1.0,No,,Yes,1.0,Microfinance,Agricultural inputs,Land,No,221,191.97740112994347,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
2999,302468.0,10275.0,Southern,Gisagara,Urban,2.0,No,,Yes,2.0,Tontine (community),Agricultural inputs,None,No,221,191.97740112994347,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
3000,302469.0,10275.0,Southern,Gisagara,Urban,1.0,No,,Yes,2.0,Credit cooperative,Livestock purchase,Land,"Yes, part",221,191.97740112994347,Mid,Non Poor,Non Poor,Non Extreme Poor
3001,302469.0,10275.0,Southern,Gisagara,Urban,1.0,No,,Yes,1.0,Borrowed from relative,Livestock purchase,None,No,221,191.97740112994347,Mid,Non Poor,Non Poor,Non Extreme Poor
3002,302469.0,10275.0,Southern,Gisagara,Urban,2.0,No,,Yes,3.0,Tontine (community),Purchase of household items,None,No,221,191.97740112994347,Mid,Non Poor,Non Poor,Non Extreme Poor
3003,302470.0,10276.0,Southern,Gisagara,Rural,3.0,No,,Yes,1.0,Tontine (community),Food purchase,None,No,222,195.99500328731094,Poor,Poor,Severaly Poor,Extreme Poor
3004,302471.0,10276.0,Southern,Gisagara,Rural,,No,,No,,,,,,222,195.99500328731094,Mid,Non Poor,Non Poor,Non Extreme Poor
3005,302472.0,10276.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Home improvement,None,No,222,195.99500328731094,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
3006,302473.0,10276.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",222,195.99500328731094,Poor,Poor,Moderately poor,Non Extreme Poor
3007,302474.0,10276.0,Southern,Gisagara,Rural,,No,,No,,,,,,222,195.99500328731094,Upper,Non Poor,Non Poor,Non Extreme Poor
3008,302475.0,10276.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,No,222,195.99500328731094,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
3009,302476.0,10276.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, part",222,195.99500328731094,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
3010,302476.0,10276.0,Southern,Gisagara,Rural,2.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,"Yes, all",222,195.99500328731094,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
3011,302477.0,10276.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,"Yes, all",222,195.99500328731094,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
3012,302478.0,10276.0,Southern,Gisagara,Rural,2.0,No,,Yes,2.0,Tontine (community),Education,None,No,222,195.99500328731094,Mid,Non Poor,Non Poor,Non Extreme Poor
3013,302478.0,10276.0,Southern,Gisagara,Rural,2.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",222,195.99500328731094,Mid,Non Poor,Non Poor,Non Extreme Poor
3014,302478.0,10276.0,Southern,Gisagara,Rural,3.0,No,,Yes,3.0,Tontine (community),Business expansion,None,No,222,195.99500328731094,Mid,Non Poor,Non Poor,Non Extreme Poor
3015,302479.0,10277.0,Southern,Gisagara,Rural,,No,,No,,,,,,222,197.63593658250147,Poor/mid,Poor,Moderately poor,Non Extreme Poor
3016,302480.0,10277.0,Southern,Gisagara,Rural,2.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,"Yes, part",222,197.63593658250147,Poor,Poor,Moderately poor,Non Extreme Poor
3017,302481.0,10277.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural equipment,None,No,222,197.63593658250147,Poor/mid,Poor,Moderately poor,Non Extreme Poor
3018,302481.0,10277.0,Southern,Gisagara,Rural,1.0,No,,Yes,2.0,Borrowed from relative,Agricultural inputs,None,"Yes, all",222,197.63593658250147,Poor/mid,Poor,Moderately poor,Non Extreme Poor
3019,302482.0,10277.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",222,197.63593658250147,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
3020,302482.0,10277.0,Southern,Gisagara,Rural,1.0,No,,Yes,2.0,Tontine (community),Medical treatment,None,No,222,197.63593658250147,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
3021,302483.0,10277.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Home improvement,None,"Yes, all",222,197.63593658250147,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
3022,302483.0,10277.0,Southern,Gisagara,Rural,1.0,No,,Yes,2.0,Tontine (community),Food purchase,None,No,222,197.63593658250147,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
3023,302484.0,10277.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,SACCOs,Livestock purchase,None,"Yes, part",222,197.63593658250147,Poor/mid,Poor,Moderately poor,Non Extreme Poor
3024,302484.0,10277.0,Southern,Gisagara,Rural,2.0,No,,Yes,2.0,Tontine (community),Education,None,No,222,197.63593658250147,Poor/mid,Poor,Moderately poor,Non Extreme Poor
3025,302485.0,10277.0,Southern,Gisagara,Rural,2.0,No,,Yes,1.0,Tontine (community),Medical treatment,None,No,222,197.63593658250147,Poor,Poor,Moderately poor,Non Extreme Poor
3026,302485.0,10277.0,Southern,Gisagara,Rural,2.0,No,,Yes,2.0,Tontine (community),Agricultural inputs,None,No,222,197.63593658250147,Poor,Poor,Moderately poor,Non Extreme Poor
3027,302486.0,10277.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",222,197.63593658250147,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
3028,302487.0,10277.0,Southern,Gisagara,Rural,2.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,No,222,197.63593658250147,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
3029,302488.0,10278.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Business expansion,None,No,222,214.16082821716623,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
3030,302489.0,10278.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,VUP financial service Loan,Medical treatment,None,"Yes, part",222,214.16082821716623,Poor,Poor,Severaly Poor,Extreme Poor
3031,302490.0,10278.0,Southern,Gisagara,Rural,2.0,Yes,Unclear purpose of the loan,Yes,1.0,Tontine (community),Livestock purchase,None,"Yes, all",222,214.16082821716623,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
3032,302491.0,10278.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Agricultural equipment,None,"Yes, all",222,214.16082821716623,Mid,Non Poor,Non Poor,Non Extreme Poor
3033,302491.0,10278.0,Southern,Gisagara,Rural,5.0,No,,Yes,2.0,Borrowed from relative,Purchase of household items,None,"Yes, all",222,214.16082821716623,Mid,Non Poor,Non Poor,Non Extreme Poor
3034,302492.0,10278.0,Southern,Gisagara,Rural,1.0,Yes,Problems related to debts history,Yes,1.0,Borrowed from relative,Livestock purchase,None,No,222,214.16082821716623,Poor/mid,Poor,Moderately poor,Non Extreme Poor
3035,302493.0,10278.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Credit cooperative,Medical treatment,None,"Yes, part",222,214.16082821716623,Poor/mid,Poor,Moderately poor,Non Extreme Poor
3036,302494.0,10278.0,Southern,Gisagara,Rural,2.0,Yes,Insuffivient income,Yes,1.0,Tontine (community),Food purchase,None,No,222,214.16082821716623,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
3037,302494.0,10278.0,Southern,Gisagara,Rural,2.0,Yes,Insuffivient income,Yes,2.0,Borrowed from relative,Agricultural inputs,None,No,222,214.16082821716623,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
3038,302495.0,10278.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Food purchase,None,No,222,214.16082821716623,Poor,Poor,Moderately poor,Non Extreme Poor
3039,302495.0,10278.0,Southern,Gisagara,Rural,2.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,"Yes, all",222,214.16082821716623,Poor,Poor,Moderately poor,Non Extreme Poor
3040,302496.0,10278.0,Southern,Gisagara,Rural,2.0,Yes,Other reasons,Yes,1.0,Tontine (community),Food purchase,None,"Yes, all",222,214.16082821716623,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
3041,302497.0,10279.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Purchase of household items,None,"Yes, all",222,191.780056980057,Mid,Non Poor,Non Poor,Non Extreme Poor
3042,302498.0,10279.0,Southern,Gisagara,Rural,,No,,No,,,,,,222,191.780056980057,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
3043,302499.0,10279.0,Southern,Gisagara,Rural,1.0,No,,Yes,1.0,Tontine (community),Food purchase,None,No,222,191.780056980057,Mid,Non Poor,Non Poor,Non Extreme Poor
